city,city_name,date,nws_settlement_temp,station_id,kalshi_station,source,note
NYC,New York (Central Park),2020-05-15,84,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-16,77,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-17,69,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-18,70,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-19,68,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-20,66,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-21,68,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-22,77,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-23,67,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-24,67,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-25,71,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-26,78,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-27,79,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-28,76,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-29,81,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-30,81,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-05-31,70,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-01,70,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-02,72,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-03,79,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-04,84,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-05,79,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-06,86,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-07,76,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-08,79,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-09,87,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-10,85,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-11,84,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-12,85,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-13,75,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-14,74,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-15,75,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-16,78,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-17,78,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-18,77,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-19,83,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-20,86,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-21,88,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-22,90,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-23,87,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-24,86,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-25,87,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-26,87,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-27,80,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-28,90,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-29,87,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-06-30,80,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-01,80,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-02,92,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-03,90,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-04,87,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-05,92,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-06,96,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-07,82,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-08,83,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-09,89,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-10,77,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-11,83,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-12,87,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-13,86,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-14,85,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-15,82,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-16,78,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-17,84,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-18,91,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-19,94,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-20,93,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-21,91,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-22,92,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-23,86,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-24,80,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-25,88,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-26,92,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-27,93,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-28,93,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-29,90,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-30,92,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-07-31,82,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-01,88,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-02,89,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-03,88,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-04,79,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-05,86,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-06,82,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-07,81,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-08,83,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-09,87,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-10,92,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-11,88,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-12,90,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-13,79,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-14,86,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-15,84,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-16,72,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-17,81,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-18,82,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-19,75,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-20,80,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-21,83,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-22,88,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-23,86,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-24,90,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-25,89,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-26,77,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-27,90,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-28,85,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-29,81,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-30,79,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-08-31,77,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-01,77,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-02,79,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-03,85,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-04,85,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-05,80,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-06,82,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-07,79,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-08,84,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-09,81,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-10,82,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-11,76,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-12,74,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-13,74,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-14,75,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-15,66,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-16,71,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-17,75,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-18,70,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-19,63,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-20,65,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-21,65,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-22,71,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-23,79,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-24,75,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-25,77,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-26,74,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-27,79,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-28,77,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-29,74,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-09-30,71,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-01,72,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-02,65,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-03,66,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-04,67,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-05,70,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-06,69,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-07,74,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-08,64,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-09,69,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-10,71,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-11,67,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-12,57,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-13,58,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-14,67,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-15,71,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-16,66,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-17,59,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-18,62,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-19,65,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-20,71,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-21,68,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-22,68,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-23,69,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-24,69,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-25,53,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-26,59,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-27,59,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-28,57,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-29,56,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-30,47,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-10-31,46,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-01,55,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-02,44,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-03,53,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-04,62,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-05,67,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-06,70,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-07,74,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-08,75,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-09,75,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-10,74,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-11,72,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-12,68,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-13,50,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-14,52,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-15,64,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
NYC,New York (Central Park),2020-11-16,55,GHCND:USW00094728,Central Park Observatory,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
