city,city_name,date,nws_settlement_temp,source,note
HOU,Houston (Bush Airport),2020-12-27,70,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2020-12-28,72,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2020-12-29,70,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2020-12-30,70,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2020-12-31,67,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-01,54,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-02,55,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-03,64,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-04,71,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-05,66,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-06,70,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-07,58,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-08,54,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-09,53,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-10,46,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-11,45,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-12,50,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-13,58,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-14,66,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-15,56,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-16,56,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-17,64,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-18,66,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-19,72,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-20,64,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-21,68,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-22,67,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-23,67,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-24,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-25,74,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-26,72,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-27,64,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-28,57,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-29,62,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-30,71,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-01-31,65,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-01,60,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-02,61,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-03,66,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-04,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-05,56,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-06,64,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-07,60,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-08,67,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-09,71,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-10,67,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-11,51,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-12,47,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-13,45,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-14,38,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-15,28,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-16,36,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-17,40,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-18,36,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-19,46,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-20,58,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-21,68,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-22,69,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-23,73,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-24,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-25,69,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-26,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-27,74,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-02-28,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-01,69,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-02,62,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-03,64,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-04,67,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-05,69,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-06,65,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-07,65,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-08,69,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-09,72,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-10,75,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-11,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-12,75,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-13,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-14,75,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-15,74,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-16,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-17,75,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-18,63,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-19,64,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-20,65,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-21,65,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-22,72,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-23,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-24,69,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-25,75,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-26,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-27,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-28,73,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-29,70,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-30,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-03-31,74,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-01,68,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-02,65,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-03,64,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-04,72,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-05,74,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-06,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-07,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-08,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-09,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-10,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-11,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-12,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-13,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-14,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-15,74,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-16,71,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-17,64,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-18,65,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-19,70,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-20,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-21,68,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-22,71,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-23,74,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-24,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-25,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-26,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-27,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-28,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-29,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-04-30,72,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-01,75,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-02,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-03,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-04,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-05,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-06,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-07,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-08,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-09,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-10,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-11,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-12,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-13,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-14,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-15,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-16,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-17,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-18,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-19,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-20,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-21,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-22,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-23,73,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-24,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-25,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-26,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-27,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-28,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-29,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-30,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-05-31,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-01,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-02,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-03,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-04,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-05,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-06,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-07,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-08,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-09,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-10,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-11,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-12,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-13,91,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-14,92,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-15,91,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-16,93,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-17,91,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-18,91,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-19,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-20,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-21,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-22,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-23,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-24,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-25,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-26,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-27,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-28,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-29,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-06-30,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-01,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-02,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-03,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-04,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-05,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-06,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-07,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-08,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-09,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-10,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-11,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-12,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-13,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-14,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-15,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-16,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-17,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-18,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-19,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-20,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-21,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-22,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-23,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-24,91,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-25,91,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-26,92,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-27,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-28,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-29,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-30,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-07-31,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-01,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-02,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-03,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-04,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-05,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-06,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-07,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-08,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-09,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-10,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-11,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-12,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-13,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-14,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-15,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-16,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-17,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-18,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-19,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-20,91,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-21,93,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-22,91,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-23,93,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-24,92,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-25,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-26,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-27,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-28,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-29,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-30,93,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-08-31,92,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
HOU,Houston (Bush Airport),2021-09-01,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
